evNum   picoTimeMs	adcAtEvent	rateOverall
1	554     97	1.81
2   1305    70  1.53
1227	1013927	37	1.21
1228	1014695	188	1.21
1229	1016396	40	1.21
1230	1018169	33	1.21
1231	1019367	99	1.21
1232	1020693	46	1.21
1233	1021417	80	1.21
1234	1021567	50	1.21
1235	1021882	30	1.21
1236	1022468	104	1.21
1237	1025281	142	1.21
1238	1026274	40	1.21
1239	1027119	38	1.21
1240	1027369	37	1.21
1241	1028083	37	1.21
1242	1028663	33	1.21
1243	1028877	39	1.21
1244	1028922	32	1.21
1245	1029558	36	1.21
1246	1030815	45	1.21
1247	1031672	75	1.21
1248	1032473	102	1.21
1249	1034530	70	1.21
1250	1037427	76	1.20
1251	1038191	58	1.20
1252	1041679	85	1.20
1253	1042097	34	1.20
1254	1046158	36	1.20
1255	1047974	41	1.20
1256	1048233	31	1.20
1257	1049166	92	1.20
1258	1049244	36	1.20
1259	1049622	41	1.20
1260	1049846	36	1.20
1261	1050623	47	1.20
1262	1051234	53	1.20
1263	1052403	131	1.20
1264	1052508	41	1.20
1265	1054702	58	1.20
1266	1054911	84	1.20
1267	1056416	38	1.20
1268	1058196	37	1.20
1269	1059015	38	1.20
1270	1059696	122	1.20
1271	1059819	37	1.20
1272	1062737	43	1.20
1273	1064301	76	1.20
1274	1067967	54	1.19
1275	1070700	96	1.19
1276	1071030	76	1.19
1277	1071376	33	1.19
1278	1071606	32	1.19
1279	1072827	47	1.19
1280	1073800	35	1.19
1281	1074810	31	1.19
1282	1075017	144	1.19
1283	1076128	35	1.19
1284	1076204	64	1.19
1285	1076790	34	1.19
1286	1077124	42	1.19
1287	1077629	40	1.19
1288	1078429	102	1.19
1289	1079359	71	1.19
1290	1079401	71	1.20
1291	1081172	31	1.19
1292	1083934	36	1.19
1293	1085268	43	1.19
1294	1086133	34	1.19
1295	1087767	35	1.19
1296	1087952	77	1.19
1297	1089773	105	1.19
1298	1090740	53	1.19
1299	1091402	39	1.19
1300	1091819	47	1.19
1301	1093168	44	1.19
1302	1093446	44	1.19
1303	1093603	41	1.19
1304	1094061	57	1.19
1305	1094186	56	1.19
1306	1094449	49	1.19
1307	1094683	150	1.19
1308	1096364	35	1.19
1309	1097809	39	1.19
1310	1098565	36	1.19
1311	1099104	73	1.19
1312	1100398	205	1.19
1313	1102388	45	1.19
1314	1103508	111	1.19
1315	1103810	76	1.19
1316	1104109	115	1.19
1317	1104168	41	1.19
1318	1104673	30	1.19
1319	1105046	74	1.19
1320	1105514	107	1.19
1321	1105878	66	1.19
1322	1106180	30	1.20
1323	1106528	50	1.20
1324	1106741	30	1.20
1325	1111972	30	1.19
1326	1117063	130	1.19
1327	1117458	102	1.19
1328	1118250	101	1.19
1329	1118311	89	1.19
1330	1118449	75	1.19
1331	1119093	73	1.19
1332	1119149	41	1.19
1333	1121958	43	1.19
1334	1122534	78	1.19
1335	1122815	61	1.19
1336	1123469	41	1.19
1337	1123557	75	1.19
1338	1124783	110	1.19
1339	1125147	31	1.19
1340	1125319	86	1.19
1341	1126952	42	1.19
1342	1127051	39	1.19
1343	1127462	35	1.19
1344	1127573	48	1.19
1345	1129053	30	1.19
1346	1129461	81	1.19
1347	1131056	35	1.19
1348	1133724	32	1.19
1349	1135777	44	1.19
1350	1135911	45	1.19
1351	1140174	99	1.18
1352	1140353	32	1.19
1353	1141055	34	1.19
1354	1141190	34	1.19
1355	1141314	44	1.19
1356	1142671	163	1.19
1357	1143135	78	1.19
1358	1144945	33	1.19
1359	1145257	31	1.19
1360	1145986	43	1.19
1361	1146450	52	1.19
1362	1146696	41	1.19
1363	1147022	34	1.19
1364	1149479	102	1.19
1365	1149597	32	1.19
1366	1149886	34	1.19
1367	1150665	50	1.19
1368	1150843	51	1.19
1369	1151447	35	1.19
1370	1151513	43	1.19
1371	1152582	159	1.19
1372	1152875	89	1.19
1373	1153397	38	1.19
1374	1154457	174	1.19
1375	1154975	77	1.19
1376	1156847	32	1.19
1377	1156861	45	1.19
1378	1157614	126	1.19
1379	1157972	78	1.19
1380	1158391	114	1.19
1381	1159437	50	1.19
1382	1159659	72	1.19
1383	1162546	43	1.19
1384	1162747	43	1.19
1385	1164478	32	1.19
1386	1166769	53	1.19
1387	1168566	144	1.19
1388	1169127	39	1.19
1389	1169420	56	1.19
1390	1169556	156	1.19
1391	1169582	44	1.19
1392	1171534	66	1.19
1393	1172769	68	1.19
1394	1174073	32	1.19
1395	1174624	36	1.19
1396	1174760	37	1.19
1397	1176018	30	1.19
1398	1177225	39	1.19
1399	1178349	137	1.19
1400	1178995	32	1.19
1401	1179805	65	1.19
1402	1181374	45	1.19
1403	1181431	56	1.19
1404	1182142	52	1.19
1405	1182517	78	1.19
1406	1182763	35	1.19
1407	1183552	317	1.19
1408	1186521	37	1.19
1409	1187327	92	1.19
1410	1188400	32	1.19
1411	1188871	34	1.19
1412	1189146	70	1.19
1413	1189464	76	1.19
1414	1189597	48	1.19
1415	1189666	377	1.19
1416	1190947	31	1.19
1417	1191055	34	1.19
1418	1193503	32	1.19
1419	1195889	39	1.19
1420	1197712	181	1.19
1421	1198947	70	1.19
1422	1200766	167	1.18
1423	1201131	75	1.18
1424	1201514	65	1.19
1425	1201991	31	1.19
1426	1202125	74	1.19
1427	1202141	41	1.19
1428	1203922	35	1.19
1429	1205550	82	1.19
1430	1206563	60	1.19
1431	1206807	42	1.19
1432	1207401	35	1.19
1433	1207803	284	1.19
1434	1208033	173	1.19
1435	1209493	57	1.19
1436	1212588	113	1.18
1437	1212652	58	1.19
1438	1214825	86	1.18
1439	1216088	56	1.18
1440	1216408	41	1.18
1441	1216869	76	1.18
1442	1217820	30	1.18
1443	1218673	207	1.18
1444	1218815	86	1.18
1445	1219801	36	1.18
1446	1221048	49	1.18
1447	1221732	85	1.18
1448	1223177	40	1.18
1449	1223489	30	1.18
1450	1224401	78	1.18
1451	1225751	38	1.18
1452	1226197	69	1.18
1453	1226611	43	1.18
1454	1229029	49	1.18
1455	1229731	47	1.18
1456	1231907	113	1.18
1457	1232721	36	1.18
1458	1233972	47	1.18
1459	1234318	31	1.18
1460	1237125	38	1.18
1461	1238525	39	1.18
1462	1240159	62	1.18
1463	1241393	43	1.18
1464	1242929	88	1.18
1465	1243307	30	1.18
1466	1243378	48	1.18
1467	1244484	116	1.18
1468	1245036	35	1.18
1469	1245181	59	1.18
1470	1245490	33	1.18
1471	1245802	31	1.18
1472	1248301	78	1.18
1473	1248327	85	1.18
1474	1249702	44	1.18
1475	1250598	87	1.18
1476	1252099	66	1.18
1477	1253118	45	1.18
1478	1253290	40	1.18
1479	1253488	90	1.18
1480	1254269	44	1.18
1481	1254479	41	1.18
1482	1254517	42	1.18
1483	1255480	50	1.18
1484	1256998	53	1.18
1485	1257762	52	1.18
1486	1258778	52	1.18
1487	1258976	58	1.18
1488	1259165	46	1.18
1489	1259414	35	1.18
1490	1260187	84	1.18
1491	1260484	138	1.18
1492	1262201	32	1.18
1493	1262540	82	1.18
1494	1263157	54	1.18
1495	1263256	30	1.18
1496	1266155	33	1.18
1497	1266357	58	1.18
1498	1268545	41	1.18
1499	1268563	39	1.18
1500	1268905	30	1.18
1501	1271182	35	1.18
1502	1275444	52	1.18
1503	1275909	229	1.18
1504	1276157	33	1.18
1505	1276805	95	1.18
1506	1277277	35	1.18
1507	1281095	64	1.18
1508	1282410	30	1.18
1509	1283341	41	1.18
1510	1283491	76	1.18
1511	1285359	51	1.18
1512	1285421	32	1.18
1513	1285803	42	1.18
1514	1286259	305	1.18
1515	1286563	33	1.18
1516	1287218	42	1.18
1517	1288805	108	1.18
1518	1291495	218	1.18
1519	1291884	35	1.18
1520	1292617	39	1.18
1521	1292735	200	1.18
1522	1292963	45	1.18
1523	1293869	47	1.18
1524	1296234	135	1.18
1525	1298279	36	1.17
1526	1299384	39	1.17
1527	1299764	37	1.17
1528	1301403	31	1.17
1529	1301443	91	1.17
1530	1302113	32	1.18
1531	1304826	53	1.17
1532	1306975	77	1.17
1533	1307494	80	1.17
1534	1308475	43	1.17
1535	1308951	36	1.17
1536	1309910	41	1.17
1537	1310001	31	1.17
1538	1311255	33	1.17
1539	1311856	222	1.17
1540	1312443	36	1.17
1541	1312882	121	1.17
1542	1313001	33	1.17
1543	1313200	72	1.17
1544	1313860	30	1.18
1545	1313902	53	1.18
1546	1314479	217	1.18
1547	1314859	97	1.18
1548	1314904	34	1.18
1549	1315036	41	1.18
1550	1316569	32	1.18
1551	1317654	65	1.18
1552	1317981	98	1.18
1553	1318791	37	1.18
1554	1319288	83	1.18
1555	1319642	55	1.18
1556	1321283	66	1.18
1557	1321331	35	1.18
1558	1322221	33	1.18
1559	1322578	122	1.18
1560	1322741	51	1.18
1561	1322918	187	1.18
1562	1324284	30	1.18
1563	1324630	74	1.18
1564	1324990	56	1.18
1565	1327395	64	1.18
1566	1327811	39	1.18
1567	1328611	71	1.18
1568	1328675	59	1.18
1569	1328796	81	1.18
1570	1328878	145	1.18
1571	1328898	45	1.18
1572	1329346	73	1.18
1573	1333266	39	1.18
1574	1333839	42	1.18
1575	1334324	44	1.18
1576	1334955	52	1.18
1577	1335653	63	1.18
1578	1336619	43	1.18
1579	1337552	37	1.18
1580	1337690	35	1.18
1581	1338496	40	1.18
1582	1339285	32	1.18
1583	1339696	82	1.18
1584	1342275	36	1.18
1585	1343440	46	1.18
1586	1343484	68	1.18
1587	1344281	37	1.18
1588	1345577	39	1.18
1589	1345596	30	1.18
1590	1348334	94	1.18
1591	1348481	31	1.18
1592	1348641	51	1.18
1593	1349051	63	1.18
1594	1351249	35	1.18
1595	1351438	49	1.18
1596	1351761	60	1.18
1597	1352597	110	1.18
1598	1352974	39	1.18
1599	1353505	70	1.18
1600	1354407	76	1.18
1601	1354468	111	1.18
1602	1355418	51	1.18
1603	1355697	89	1.18
1604	1357517	38	1.18
1605	1359557	35	1.18
1606	1360513	84	1.18
1607	1362514	57	1.18
1608	1362757	59	1.18
1609	1363655	38	1.18
1610	1364233	51	1.18
1611	1364630	34	1.18
1612	1367746	37	1.18
1613	1368221	168	1.18
1614	1368811	31	1.18
1615	1369223	40	1.18
1616	1369976	30	1.18
1617	1370444	105	1.18
1618	1371696	199	1.18
1619	1372245	34	1.18
1620	1372335	32	1.18
1621	1375988	86	1.18
1622	1377176	98	1.18
1623	1377742	60	1.18
1624	1377973	32	1.18
1625	1378941	43	1.18
1626	1380166	42	1.18
1627	1382265	70	1.18
1628	1382787	30	1.18
1629	1383239	54	1.18
1630	1384251	130	1.18
1631	1384325	32	1.18
1632	1385764	52	1.18
1633	1387551	204	1.18
1634	1387577	79	1.18
1635	1388609	80	1.18
1636	1388657	53	1.18
1637	1389300	36	1.18
1638	1389346	43	1.18
1639	1389697	33	1.18
1640	1390126	88	1.18
1641	1392147	59	1.18
1642	1393100	30	1.18
1643	1395970	38	1.18
1644	1396167	61	1.18
1645	1396529	30	1.18
1646	1397856	143	1.18
1647	1398927	57	1.18
1648	1399972	49	1.18
1649	1400707	32	1.18
1650	1403212	52	1.18
1651	1403687	75	1.18
1652	1404025	40	1.18
1653	1404811	42	1.18
1654	1407093	35	1.18
1655	1408842	47	1.17
1656	1409077	42	1.18
1657	1409118	85	1.18
1658	1411347	71	1.17
1659	1411661	35	1.18
1660	1411816	124	1.18
1661	1412492	387	1.18
1662	1412586	30	1.18
1663	1412823	31	1.18
1664	1413884	147	1.18
1665	1416442	45	1.18
1666	1417020	31	1.18
1667	1417215	44	1.18
1668	1418758	55	1.18
1669	1419051	137	1.18
1670	1419929	35	1.18
1671	1420432	54	1.18
1672	1420705	52	1.18
1673	1420950	115	1.18
1674	1421527	41	1.18
1675	1421719	36	1.18
1676	1423454	41	1.18
1677	1423840	44	1.18
1678	1424958	34	1.18
1679	1425682	47	1.18
1680	1425728	30	1.18
1681	1426464	75	1.18
1682	1427456	31	1.18
1683	1428654	112	1.18
1684	1429707	45	1.18
1685	1432131	32	1.18
1686	1432887	51	1.18
1687	1434641	33	1.18
1688	1435426	48	1.18
1689	1436018	36	1.18
1690	1437071	114	1.18
1691	1438282	42	1.18
1692	1438690	90	1.18
1693	1439396	93	1.18
1694	1439872	34	1.18
1695	1440702	147	1.18
1696	1440824	58	1.18
1697	1441075	56	1.18
1698	1441175	51	1.18
1699	1442106	46	1.18
1700	1443642	45	1.18
1701	1444020	48	1.18
1702	1446352	71	1.18
1703	1446695	124	1.18
1704	1446727	124	1.18
1705	1446928	43	1.18
1706	1447938	33	1.18
1707	1450289	124	1.18
1708	1450516	33	1.18
1709	1450929	63	1.18
1710	1451297	53	1.18
1711	1451474	31	1.18
1712	1452632	37	1.18
1713	1453160	43	1.18
1714	1454272	141	1.18
1715	1454689	80	1.18
1716	1454712	38	1.18
1717	1458374	44	1.18
1718	1459502	57	1.18
1719	1461117	44	1.18
1720	1463664	32	1.18
1721	1464843	42	1.17
1722	1465074	44	1.18
1723	1466167	94	1.18
1724	1466800	30	1.18
1725	1467428	51	1.18
1726	1467633	86	1.18
1727	1468570	75	1.18
1728	1469724	35	1.18
1729	1471906	224	1.17
1730	1472969	56	1.17
1731	1474939	133	1.17
1732	1475876	41	1.17
1733	1476058	35	1.17
1734	1478442	36	1.17
1735	1478704	58	1.17
1736	1480029	45	1.17
1737	1480400	95	1.17
1738	1480703	61	1.17
1739	1481342	46	1.17
1740	1481623	50	1.17
1741	1483183	30	1.17
1742	1484999	45	1.17
1743	1485897	42	1.17
1744	1487013	50	1.17
1745	1487430	41	1.17
1746	1487972	40	1.17
1747	1488337	86	1.17
1748	1489624	34	1.17
1749	1490434	42	1.17
1750	1490449	34	1.17
1751	1491727	172	1.17
1752	1491968	36	1.17
1753	1492580	50	1.17
1754	1492610	33	1.18
1755	1493612	47	1.18
1756	1495004	72	1.17
1757	1495679	43	1.17
1758	1495895	89	1.18
1759	1496385	31	1.18
1760	1498011	30	1.17
1761	1498295	52	1.18
1762	1498386	48	1.18
1763	1498702	40	1.18
1764	1498937	77	1.18
1765	1500400	44	1.18
1766	1501252	32	1.18
1767	1502215	40	1.18
1768	1502359	97	1.18
1769	1504304	64	1.18
1770	1504910	50	1.18
1771	1505463	168	1.18
1772	1507634	40	1.18
1773	1507688	30	1.18
1774	1509097	56	1.18
1775	1509891	170	1.18
1776	1510237	82	1.18
1777	1511115	40	1.18
1778	1511451	176	1.18
1779	1512296	122	1.18
1780	1512524	39	1.18
1781	1512879	68	1.18
1782	1513690	178	1.18
1783	1514320	67	1.18
1784	1516116	74	1.18
1785	1516656	98	1.18
1786	1517174	31	1.18
1787	1518214	41	1.18
1788	1518288	40	1.18
1789	1519874	30	1.18
1790	1520417	90	1.18
1791	1520647	33	1.18
1792	1521361	35	1.18
1793	1522064	36	1.18
1794	1522215	114	1.18
1795	1522301	34	1.18
1796	1522588	53	1.18
1797	1523259	74	1.18
1798	1523412	34	1.18
1799	1524102	32	1.18
1800	1524238	61	1.18
1801	1526100	32	1.18
1802	1526239	41	1.18
1803	1526603	57	1.18
1804	1528332	69	1.18
1805	1528824	60	1.18
1806	1528971	74	1.18
1807	1529029	35	1.18
1808	1529811	126	1.18
1809	1529857	34	1.18
1810	1530550	65	1.18
1811	1531266	61	1.18
1812	1531567	30	1.18
1813	1532576	31	1.18
1814	1533508	55	1.18
1815	1535347	83	1.18
1816	1537160	32	1.18
1817	1537661	90	1.18
1818	1537977	380	1.18
1819	1539588	76	1.18
1820	1542068	106	1.18
1821	1544472	34	1.18
1822	1544996	38	1.18
1823	1545792	38	1.18
1824	1546391	35	1.18
1825	1547452	77	1.18
1826	1547491	70	1.18
1827	1548836	62	1.18
1828	1548989	34	1.18
1829	1549352	175	1.18
1830	1549431	59	1.18
1831	1552611	91	1.18
1832	1552984	30	1.18
1833	1554540	56	1.18
1834	1554580	38	1.18
1835	1554655	54	1.18
1836	1555972	61	1.18
1837	1556511	46	1.18
1838	1556577	60	1.18
1839	1560746	165	1.18
1840	1561357	88	1.18
1841	1562892	50	1.18
1842	1564272	42	1.18
1843	1564775	38	1.18
1844	1565793	33	1.18
1845	1566640	30	1.18
1846	1566866	51	1.18
1847	1567498	63	1.18
1848	1568180	32	1.18
1849	1568700	47	1.18
1850	1571493	101	1.18
1851	1571683	64	1.18
1852	1572069	43	1.18
1853	1574660	38	1.18
1854	1575785	144	1.18
1855	1575969	50	1.18
1856	1576075	170	1.18
1857	1576648	60	1.18
1858	1578534	92	1.18
1859	1578842	42	1.18
1860	1579065	33	1.18
1861	1579312	59	1.18
1862	1580718	50	1.18
1863	1580911	30	1.18
1864	1581325	108	1.18
1865	1581549	48	1.18
1866	1582464	51	1.18
1867	1582825	107	1.18
1868	1583105	96	1.18
1869	1583225	38	1.18
1870	1583561	279	1.18
1871	1584542	99	1.18
1872	1584920	32	1.18
1873	1585527	52	1.18
1874	1587130	51	1.18
1875	1588418	31	1.18
1876	1590404	64	1.18
1877	1590585	30	1.18
1878	1591855	104	1.18
1879	1593748	50	1.18
1880	1593904	98	1.18
1881	1594167	38	1.18
1882	1594903	79	1.18
1883	1595659	34	1.18
1884	1595886	240	1.18
1885	1597454	35	1.18
1886	1597803	111	1.18
1887	1598712	130	1.18
1888	1598750	105	1.18
1889	1599362	36	1.18
1890	1599764	31	1.18
1891	1600004	67	1.18
1892	1600099	40	1.18
1893	1600312	96	1.18
1894	1601395	39	1.18
1895	1602189	30	1.18
1896	1602251	53	1.18
1897	1602382	35	1.18
1898	1603857	161	1.18
1899	1605104	38	1.18
1900	1605493	51	1.18
1901	1605652	30	1.18
1902	1606158	62	1.18
1903	1606754	59	1.18
1904	1608493	101	1.18
1905	1608782	34	1.18
1906	1610315	40	1.18
1907	1610846	53	1.18
1908	1613013	30	1.18
1909	1613785	100	1.18
1910	1615119	31	1.18
1911	1616710	76	1.18
1912	1618211	44	1.18
1913	1618340	54	1.18
1914	1618648	36	1.18
1915	1619269	63	1.18
1916	1620820	45	1.18
1917	1620950	119	1.18
1918	1621471	36	1.18
1919	1621634	51	1.18
1920	1623933	136	1.18
1921	1625694	33	1.18
1922	1626234	51	1.18
1923	1627025	43	1.18
1924	1627553	34	1.18
1925	1628305	51	1.18
1926	1628363	51	1.18
1927	1628946	41	1.18
1928	1629226	31	1.18
1929	1629942	40	1.18
1930	1631305	34	1.18
1931	1631468	139	1.18
1932	1631832	42	1.18
1933	1633532	41	1.18
1934	1634514	46	1.18
1935	1634628	241	1.18
1936	1634738	102	1.18
1937	1635177	38	1.18
1938	1636097	38	1.18
1939	1636653	36	1.18
1940	1638496	67	1.18
1941	1639651	80	1.18
1942	1639773	65	1.18
1943	1640721	100	1.18
1944	1640797	62	1.18
1945	1642621	48	1.18
1946	1643209	46	1.18
1947	1643312	31	1.18
1948	1645646	52	1.18
1949	1646682	93	1.18
1950	1647073	46	1.18
1951	1649867	57	1.18
1952	1650975	62	1.18
1953	1651604	97	1.18
1954	1652351	116	1.18
1955	1652394	48	1.18
1956	1652517	32	1.18
1957	1653904	43	1.18
1958	1655489	43	1.18
1959	1656408	31	1.18
1960	1656734	30	1.18
1961	1657249	113	1.18
1962	1657918	35	1.18
1963	1657990	47	1.18
1964	1658156	37	1.18
1965	1658886	54	1.18
1966	1659523	46	1.18
1967	1659704	120	1.19
1968	1659728	76	1.19
1969	1661518	44	1.19
1970	1661552	65	1.19
1971	1662826	41	1.19
1972	1663793	67	1.19
1973	1663860	38	1.19
1974	1664208	32	1.19
1975	1666602	32	1.19
1976	1667434	35	1.19
1977	1669466	58	1.18
1978	1669706	34	1.18
1979	1670297	100	1.18
1980	1670666	43	1.19
1981	1671617	32	1.19
1982	1672675	117	1.18
1983	1673718	52	1.18
1984	1673755	76	1.19
1985	1674356	33	1.19
1986	1674504	42	1.19
1987	1675106	37	1.19
1988	1677473	56	1.19
1989	1678559	123	1.18
1990	1679339	71	1.18
1991	1679643	32	1.19
1992	1680481	68	1.19
1993	1680805	30	1.19
1994	1682301	86	1.19
1995	1683655	30	1.18
1996	1685287	32	1.18
1997	1685325	34	1.18
1998	1686252	236	1.18
1999	1687238	54	1.18
2000	1687618	36	1.19
2001	1687735	35	1.19
2002	1687871	36	1.19
2003	1690340	52	1.18
2004	1690706	87	1.19
2005	1691098	37	1.19
2006	1692290	35	1.19
2007	1692682	58	1.19
2008	1693765	139	1.19
2009	1694655	30	1.19
2010	1694710	31	1.19
2011	1695341	77	1.19
2012	1695553	62	1.19
2013	1696168	39	1.19
2014	1696224	35	1.19
2015	1696586	48	1.19
2016	1696960	31	1.19
2017	1696997	45	1.19
2018	1698030	41	1.19
2019	1698710	35	1.19
2020	1699252	113	1.19
2021	1699900	86	1.19
2022	1702505	65	1.19
2023	1703223	44	1.19
2024	1703528	92	1.19
2025	1705281	60	1.19
2026	1705629	96	1.19
2027	1706368	150	1.19
2028	1707845	37	1.19
2029	1708337	30	1.19
2030	1711338	48	1.19
2031	1712224	51	1.19
2032	1712890	37	1.19
2033	1713547	87	1.19
2034	1716259	55	1.19
2035	1718131	35	1.18
2036	1718320	45	1.18
2037	1720360	60	1.18
2038	1722148	41	1.18
2039	1722946	33	1.18
2040	1724349	64	1.18
2041	1725369	72	1.18
2042	1726248	39	1.18
2043	1726773	32	1.18
2044	1726853	92	1.18
2045	1727281	92	1.18
2046	1729412	33	1.18
2047	1732322	46	1.18
2048	1732799	99	1.18
2049	1735631	67	1.18
2050	1735891	35	1.18
2051	1736193	32	1.18
2052	1737134	162	1.18
2053	1738010	68	1.18
2054	1739773	70	1.18
2055	1740237	64	1.18
2056	1740788	60	1.18
2057	1741452	31	1.18
2058	1741664	90	1.18
2059	1741828	43	1.18
2060	1741869	59	1.18
2061	1742569	95	1.18
2062	1743941	76	1.18
2063	1744172	41	1.18
2064	1744609	86	1.18
2065	1745837	31	1.18
2066	1747123	30	1.18
2067	1747153	85	1.18
2068	1748201	34	1.18
2069	1749549	89	1.18
2070	1750060	37	1.18
2071	1750414	77	1.18
2072	1751711	44	1.18
2073	1751920	39	1.18
2074	1753455	45	1.18
2075	1754007	89	1.18
2076	1755390	44	1.18
2077	1756192	100	1.18
2078	1756386	32	1.18
2079	1757002	43	1.18
2080	1758904	30	1.18
2081	1759874	34	1.18
2082	1760642	37	1.18
2083	1761135	34	1.18
2084	1763485	39	1.18
2085	1765372	105	1.18
2086	1765609	37	1.18
2087	1769414	30	1.18
2088	1770450	31	1.18
2089	1770903	48	1.18
2090	1771310	78	1.18
2091	1771675	230	1.18
2092	1772270	37	1.18
2093	1774798	47	1.18
2094	1775292	107	1.18
2095	1776207	78	1.18
2096	1777985	30	1.18
2097	1780575	41	1.18
2098	1782637	62	1.18
2099	1783371	45	1.18
2100	1783790	41	1.18
2101	1783888	34	1.18
2102	1785667	44	1.18
2103	1786907	216	1.18
2104	1787138	59	1.18
2105	1787782	62	1.18
2106	1789801	70	1.18
2107	1789900	57	1.18
2108	1790487	30	1.18
2109	1790804	65	1.18
2110	1792020	39	1.18
2111	1792647	30	1.18
2112	1794166	41	1.18
2113	1795527	38	1.18
2114	1796734	98	1.18
2115	1797258	86	1.18
2116	1797486	31	1.18
2117	1799017	54	1.18
2118	1800841	86	1.18
2119	1801122	34	1.18
2120	1801184	33	1.18
2121	1802676	193	1.18
2122	1803952	54	1.18
2123	1805929	34	1.18
2124	1806490	40	1.18
2125	1806924	42	1.18
2126	1808108	33	1.18
2127	1808697	34	1.18
2128	1810624	221	1.18
2129	1810768	177	1.18
2130	1811753	50	1.18
2131	1813876	49	1.17
2132	1814675	35	1.17
2133	1815030	92	1.18
2134	1816019	33	1.18
2135	1816404	32	1.18
2136	1817256	34	1.18
2137	1818474	63	1.18
2138	1818723	55	1.18
2139	1819904	34	1.18
2140	1820879	47	1.18
2141	1821168	43	1.18
2142	1823447	32	1.17
2143	1824470	132	1.17
2144	1825707	64	1.17
2145	1825771	97	1.17
2146	1825877	32	1.18
2147	1826760	66	1.18
2148	1829177	30	1.17
2149	1829297	48	1.17
2150	1830663	54	1.17
2151	1831291	243	1.17
2152	1831373	33	1.18
2153	1835193	43	1.17
2154	1835236	30	1.17
2155	1835282	39	1.17
2156	1836932	64	1.17
2157	1838916	88	1.17
2158	1839179	34	1.17
2159	1839219	80	1.17
2160	1839398	87	1.17
2161	1841939	33	1.17
2162	1841981	45	1.17
2163	1842674	47	1.17
2164	1842695	30	1.17
2165	1845253	35	1.17
2166	1845867	41	1.17
2167	1846721	34	1.17
2168	1846767	115	1.17
2169	1847246	48	1.17
2170	1847292	43	1.17
2171	1847663	72	1.17
2172	1848806	35	1.17
2173	1849474	34	1.17
2174	1851249	86	1.17
2175	1853799	78	1.17
2176	1854527	32	1.17
2177	1855533	61	1.17
2178	1855815	212	1.17
2179	1857046	30	1.17
2180	1857085	37	1.17
2181	1857108	37	1.17
2182	1859428	31	1.17
2183	1859576	49	1.17
2184	1861062	57	1.17
2185	1861328	34	1.17
2186	1861743	79	1.17
2187	1863044	57	1.17
2188	1863511	113	1.17
2189	1863539	36	1.17
2190	1863625	229	1.18
2191	1865529	42	1.17
2192	1867535	32	1.17
2193	1868324	48	1.17
2194	1869604	40	1.17
2195	1870056	110	1.17
2196	1870497	36	1.17
2197	1872817	34	1.17
2198	1875894	33	1.17
2199	1876789	37	1.17
2200	1878288	31	1.17
2201	1878868	34	1.17
2202	1878972	132	1.17
2203	1880061	42	1.17
2204	1880681	79	1.17
2205	1881649	47	1.17
2206	1882462	55	1.17
2207	1882857	33	1.17
2208	1882971	30	1.17
2209	1883740	60	1.17
2210	1883992	65	1.17
2211	1884650	190	1.17
2212	1885085	32	1.17
2213	1885628	34	1.17
2214	1885740	32	1.17
2215	1889340	32	1.17
2216	1889864	204	1.17
2217	1890085	55	1.17
2218	1890205	36	1.17
2219	1890684	95	1.17
2220	1890775	175	1.17
2221	1890862	32	1.17
2222	1892971	149	1.17
2223	1895355	46	1.17
2224	1896242	318	1.17
2225	1897406	30	1.17
2226	1901003	33	1.17
2227	1901085	61	1.17
2228	1901233	107	1.17
2229	1901422	56	1.17
2230	1901789	35	1.17
2231	1902570	39	1.17
2232	1902663	65	1.17
2233	1903234	39	1.17
2234	1904427	37	1.17
2235	1904620	79	1.17
2236	1907735	88	1.17
2237	1909452	58	1.17
2238	1909481	57	1.17
2239	1911140	215	1.17
2240	1911344	56	1.17
2241	1912041	35	1.17
2242	1912107	77	1.17
2243	1912624	52	1.17
2244	1913745	42	1.17
2245	1914050	42	1.17
2246	1914190	65	1.17
2247	1917892	31	1.17
2248	1918919	228	1.17
2249	1918980	41	1.17
2250	1919211	54	1.17
2251	1919652	47	1.17
2252	1919746	41	1.17
2253	1919839	52	1.17
2254	1920133	49	1.17
2255	1921581	41	1.17
2256	1922036	64	1.17
2257	1922057	152	1.17
2258	1924243	48	1.17
2259	1924364	32	1.17
2260	1925927	31	1.17
2261	1926803	50	1.17
2262	1927147	86	1.17
2263	1928954	94	1.17
2264	1929344	63	1.17
2265	1930464	42	1.17
2266	1932689	31	1.17
2267	1934194	50	1.17
2268	1934446	47	1.17
2269	1934562	47	1.17
2270	1935546	77	1.17
2271	1937656	35	1.17
2272	1940077	39	1.17
2273	1940581	132	1.17
2274	1942664	42	1.17
2275	1942931	44	1.17
2276	1943099	32	1.17
2277	1943510	182	1.17
2278	1945907	189	1.17
2279	1946144	81	1.17
2280	1946294	57	1.17
2281	1948919	64	1.17
2282	1950007	60	1.17
2283	1950578	31	1.17
2284	1950727	66	1.17
2285	1951495	49	1.17
2286	1951619	35	1.17
2287	1953019	77	1.17
2288	1954163	56	1.17
2289	1954276	247	1.17
2290	1954508	91	1.17
2291	1954548	46	1.17
2292	1955154	47	1.17
2293	1955334	36	1.17
2294	1955426	52	1.17
2295	1956270	39	1.17
2296	1956881	64	1.17
2297	1957740	39	1.17
2298	1958859	74	1.17
2299	1961541	81	1.17
