evNum	TimeMs	adcAtEvent	rateOverall
1215	1048124	45	1.16
1216	1048772	51	1.16
1217	1049457	30	1.16
1218	1050323	38	1.16
1219	1051235	43	1.16
1220	1051718	30	1.16
1221	1052050	93	1.16
1222	1055894	64	1.16
1223	1056206	46	1.16
1224	1056483	52	1.16
1225	1057798	30	1.16
1226	1057978	35	1.16
1227	1058390	32	1.16
1228	1058420	36	1.16
1229	1059090	36	1.16
1230	1059171	77	1.16
1231	1059633	46	1.16
1232	1060483	33	1.16
1233	1060573	54	1.16
1234	1061349	46	1.16
1235	1061713	56	1.16
1236	1062033	107	1.16
1237	1062075	32	1.16
1238	1062316	44	1.17
1239	1064757	42	1.16
1240	1066442	49	1.16
1241	1066895	30	1.16
1242	1067343	98	1.16
1243	1068584	34	1.16
1244	1069205	43	1.16
1245	1069718	46	1.16
1246	1071057	153	1.16
1247	1071558	78	1.16
1248	1073220	46	1.16
1249	1073551	50	1.16
1250	1073594	33	1.16
1251	1073630	34	1.17
1252	1075340	42	1.16
1253	1075634	82	1.16
1254	1075677	41	1.17
1255	1075817	45	1.17
1256	1076921	32	1.17
1257	1077190	34	1.17
1258	1077774	43	1.17
1259	1077959	60	1.17
1260	1078082	31	1.17
1261	1082254	34	1.17
1262	1083295	30	1.16
1263	1083879	49	1.17
1264	1084455	72	1.17
1265	1085573	48	1.17
1266	1085789	41	1.17
1267	1086557	58	1.17
1268	1086637	53	1.17
1269	1088882	35	1.17
1270	1089212	34	1.17
1271	1089546	54	1.17
1272	1090714	43	1.17
1273	1091838	54	1.17
1274	1092249	96	1.17
1275	1092510	72	1.17
1276	1093394	61	1.17
1277	1094072	33	1.17
1278	1094632	31	1.17
1279	1094679	34	1.17
1280	1094835	96	1.17
1281	1094978	31	1.17
1282	1095028	36	1.17
1283	1095804	49	1.17
1284	1096157	30	1.17
1285	1096700	42	1.17
1286	1097406	111	1.17
1287	1097632	56	1.17
1288	1098245	33	1.17
1289	1099494	30	1.17
1290	1099760	30	1.17
1291	1100452	34	1.17
1292	1100481	71	1.17
1293	1103650	67	1.17
1294	1103667	31	1.17
1295	1105086	58	1.17
1296	1106835	119	1.17
1297	1107263	40	1.17
1298	1107799	73	1.17
1299	1108668	67	1.17
1300	1108780	52	1.17
1301	1109014	36	1.17
1302	1110084	42	1.17
1303	1110750	39	1.17
1304	1111289	89	1.17
1305	1111453	72	1.17
1306	1113915	36	1.17
1307	1114129	77	1.17
1308	1114200	56	1.17
1309	1115177	56	1.17
1310	1116103	36	1.17
1311	1118247	100	1.17
1312	1119238	47	1.17
1313	1119819	36	1.17
1314	1120180	135	1.17
1315	1120858	40	1.17
1316	1123930	50	1.17
1317	1125486	43	1.17
1318	1125742	36	1.17
1319	1126284	77	1.17
1320	1126705	44	1.17
1321	1126926	30	1.17
1322	1128491	36	1.17
1323	1128606	30	1.17
1324	1128806	53	1.17
1325	1130077	70	1.17
1326	1130540	47	1.17
1327	1131388	154	1.17
1328	1132995	63	1.17
1329	1134114	30	1.17
1330	1135651	32	1.17
1331	1136118	32	1.17
1332	1136292	53	1.17
1333	1138222	93	1.17
1334	1138804	93	1.17
1335	1139143	62	1.17
1336	1139408	31	1.17
1337	1139811	30	1.17
1338	1140879	38	1.17
1339	1141643	73	1.17
1340	1143924	46	1.17
1341	1145430	141	1.17
1342	1146470	50	1.17
1343	1147067	36	1.17
1344	1147747	30	1.17
1345	1149886	183	1.17
1346	1151921	49	1.17
1347	1152472	45	1.17
1348	1153182	32	1.17
1349	1153884	32	1.17
1350	1155984	51	1.17
1351	1157233	43	1.17
1352	1157712	114	1.17
1353	1158460	53	1.17
1354	1160267	34	1.17
1355	1161082	41	1.17
1356	1161564	81	1.17
1357	1162799	68	1.17
1358	1163190	38	1.17
1359	1163412	34	1.17
1360	1164040	54	1.17
1361	1164968	32	1.17
1362	1165475	41	1.17
1363	1165532	47	1.17
1364	1165682	39	1.17
1365	1165960	30	1.17
1366	1166182	42	1.17
1367	1166721	32	1.17
1368	1168210	70	1.17
1369	1169420	68	1.17
1370	1170848	34	1.17
1371	1171040	200	1.17
1372	1172945	68	1.17
1373	1173260	36	1.17
1374	1176108	53	1.17
1375	1176644	43	1.17
1376	1177137	71	1.17
1377	1179517	47	1.17
1378	1181069	75	1.17
1379	1182023	36	1.17
1380	1182153	44	1.17
1381	1182993	45	1.17
1382	1183078	33	1.17
1383	1185611	84	1.17
1384	1186246	46	1.17
1385	1186845	30	1.17
1386	1188002	197	1.17
1387	1188751	206	1.17
1388	1189683	33	1.17
1389	1189930	50	1.17
1390	1190323	35	1.17
1391	1190778	30	1.17
1392	1191483	32	1.17
1393	1191700	56	1.17
1394	1193303	33	1.17
1395	1193415	35	1.17
1396	1194209	71	1.17
1397	1194311	194	1.17
1398	1195055	42	1.17
1399	1195392	33	1.17
1400	1196191	68	1.17
1401	1196314	181	1.17
1402	1196799	44	1.17
1403	1196907	36	1.17
1404	1197870	39	1.17
1405	1201851	36	1.17
1406	1201900	132	1.17
1407	1202506	44	1.17
1408	1203144	36	1.17
1409	1204989	189	1.17
1410	1206934	37	1.17
1411	1207635	88	1.17
1412	1207870	80	1.17
1413	1211027	105	1.17
1414	1211386	50	1.17
1415	1212187	81	1.17
1416	1212254	35	1.17
1417	1213032	36	1.17
1418	1214037	137	1.17
1419	1215523	64	1.17
1420	1215742	115	1.17
1421	1215765	77	1.17
1422	1218367	31	1.17
1423	1219539	146	1.17
1424	1220985	37	1.17
1425	1221599	89	1.17
1426	1221978	38	1.17
1427	1222458	30	1.17
1428	1223812	198	1.17
1429	1224549	44	1.17
1430	1224712	89	1.17
1431	1224728	190	1.17
1432	1227013	33	1.17
1433	1227826	46	1.17
1434	1229571	149	1.17
1435	1233245	96	1.16
1436	1234395	33	1.16
1437	1235016	46	1.16
1438	1235978	263	1.16
1439	1236243	150	1.16
1440	1236870	49	1.16
1441	1237512	97	1.16
1442	1238643	39	1.16
1443	1238870	75	1.16
1444	1239117	52	1.17
1445	1239284	40	1.17
1446	1239442	31	1.17
1447	1241115	144	1.17
1448	1241877	52	1.17
1449	1241982	43	1.17
1450	1242073	35	1.17
1451	1242550	31	1.17
1452	1243026	129	1.17
1453	1243267	36	1.17
1454	1243401	31	1.17
1455	1243699	31	1.17
1456	1246574	79	1.17
1457	1247213	38	1.17
1458	1247797	41	1.17
1459	1248489	30	1.17
1460	1248909	136	1.17
1461	1249528	349	1.17
1462	1251177	188	1.17
1463	1251241	35	1.17
1464	1251857	216	1.17
1465	1252822	53	1.17
1466	1253643	30	1.17
1467	1256269	37	1.17
1468	1257089	43	1.17
1469	1257390	31	1.17
1470	1257858	115	1.17
1471	1257976	44	1.17
1472	1258091	116	1.17
1473	1258353	32	1.17
1474	1260311	39	1.17
1475	1260902	35	1.17
1476	1261032	51	1.17
1477	1263696	41	1.17
1478	1263893	32	1.17
1479	1263930	36	1.17
1480	1264118	30	1.17
1481	1265302	36	1.17
1482	1265756	132	1.17
1483	1266237	31	1.17
1484	1267876	39	1.17
1485	1269135	50	1.17
1486	1269340	53	1.17
1487	1273696	125	1.17
1488	1274101	35	1.17
1489	1274232	33	1.17
1490	1274348	86	1.17
1491	1274812	227	1.17
1492	1277055	34	1.17
1493	1277481	96	1.17
1494	1278435	120	1.17
1495	1278810	64	1.17
1496	1279226	56	1.17
1497	1279792	31	1.17
1498	1281464	48	1.17
1499	1281784	56	1.17
1500	1282930	88	1.17
1501	1283371	31	1.17
1502	1284204	40	1.17
1503	1284504	95	1.17
1504	1285029	32	1.17
1505	1285748	59	1.17
1506	1285796	42	1.17
1507	1286480	107	1.17
1508	1287150	35	1.17
1509	1287946	40	1.17
1510	1289866	43	1.17
1511	1290581	35	1.17
1512	1291149	33	1.17
1513	1291542	121	1.17
1514	1292626	36	1.17
1515	1292640	41	1.17
1516	1293177	52	1.17
1517	1294038	41	1.17
1518	1295155	42	1.17
1519	1295178	42	1.17
1520	1295370	127	1.17
1521	1296747	33	1.17
1522	1297148	38	1.17
1523	1297598	31	1.17
1524	1297799	34	1.17
1525	1298784	42	1.17
1526	1299638	81	1.17
1527	1301169	37	1.17
1528	1303520	51	1.17
1529	1304355	91	1.17
1530	1305409	35	1.17
1531	1305532	32	1.17
1532	1307370	34	1.17
1533	1307872	137	1.17
1534	1309774	30	1.17
1535	1311369	51	1.17
1536	1312992	42	1.17
1537	1313202	67	1.17
1538	1313224	31	1.17
1539	1315939	226	1.17
1540	1317015	35	1.17
1541	1317159	30	1.17
1542	1317498	56	1.17
1543	1318219	75	1.17
1544	1318717	32	1.17
1545	1318806	51	1.17
1546	1319256	83	1.17
1547	1319377	51	1.17
1548	1321750	86	1.17
1549	1322362	39	1.17
1550	1323808	135	1.17
1551	1323898	72	1.17
1552	1324023	45	1.17
1553	1324358	42	1.17
1554	1325215	31	1.17
1555	1326494	43	1.17
1556	1326614	34	1.17
1557	1327221	37	1.17
1558	1327465	80	1.17
1559	1329060	42	1.17
1560	1330322	36	1.17
1561	1330537	48	1.17
1562	1330785	30	1.17
1563	1330886	75	1.17
1564	1332139	40	1.17
1565	1333339	247	1.17
1566	1334135	59	1.17
1567	1335131	41	1.17
1568	1336044	31	1.17
1569	1336916	147	1.17
1570	1337581	47	1.17
1571	1337719	57	1.17
1572	1338983	119	1.17
1573	1339081	46	1.17
1574	1340838	53	1.17
1575	1341285	34	1.17
1576	1342902	72	1.17
1577	1344086	72	1.17
1578	1344799	37	1.17
1579	1348226	55	1.17
1580	1349442	47	1.17
1581	1350085	42	1.17
1582	1350110	50	1.17
1583	1350541	35	1.17
1584	1351234	55	1.17
1585	1352441	36	1.17
1586	1353039	46	1.17
1587	1353191	60	1.17
1588	1353444	35	1.17
1589	1354776	33	1.17
1590	1354900	50	1.17
1591	1359353	60	1.17
1592	1360199	44	1.17
1593	1362210	39	1.17
1594	1363642	96	1.17
1595	1364088	37	1.17
1596	1365291	44	1.17
1597	1366087	40	1.17
1598	1367193	35	1.17
1599	1367662	32	1.17
1600	1367811	40	1.17
1601	1367885	49	1.17
1602	1368486	65	1.17
1603	1369143	59	1.17
1604	1369637	42	1.17
1605	1370414	30	1.17
1606	1370798	82	1.17
1607	1373165	110	1.17
1608	1373834	44	1.17
1609	1375774	33	1.17
1610	1376748	220	1.17
1611	1376914	65	1.17
1612	1378473	32	1.17
1613	1379583	71	1.17
1614	1380605	34	1.17
1615	1380969	63	1.17
1616	1381123	78	1.17
1617	1381506	31	1.17
1618	1382503	54	1.17
1619	1383301	30	1.17
1620	1384797	32	1.17
1621	1385144	112	1.17
1622	1386117	47	1.17
1623	1386501	30	1.17
1624	1388092	30	1.17
1625	1390089	60	1.17
1626	1392015	141	1.17
1627	1392060	98	1.17
1628	1393664	110	1.17
1629	1394134	35	1.17
1630	1395169	50	1.17
1631	1395715	63	1.17
1632	1396660	51	1.17
1633	1400116	30	1.17
1634	1401244	32	1.17
1635	1401782	42	1.17
1636	1403170	33	1.17
1637	1403239	119	1.17
1638	1407486	35	1.16
1639	1408086	32	1.16
1640	1408182	31	1.16
1641	1409292	41	1.16
1642	1410162	46	1.16
1643	1412293	344	1.16
1644	1412436	33	1.16
1645	1413182	43	1.16
1646	1414408	40	1.16
1647	1415413	31	1.16
1648	1415865	39	1.16
1649	1416461	56	1.16
1650	1416599	73	1.16
1651	1420075	36	1.16
1652	1420321	36	1.16
1653	1420926	106	1.16
1654	1421430	56	1.16
1655	1424009	121	1.16
1656	1424181	38	1.16
1657	1424522	43	1.16
1658	1426401	31	1.16
1659	1426574	43	1.16
1660	1426701	152	1.16
1661	1428065	51	1.16
1662	1429262	70	1.16
1663	1432307	64	1.16
1664	1432440	66	1.16
1665	1432832	56	1.16
1666	1433845	30	1.16
1667	1433983	32	1.16
1668	1434403	34	1.16
1669	1436670	126	1.16
1670	1438150	36	1.16
1671	1438387	39	1.16
1672	1439292	36	1.16
1673	1439550	72	1.16
1674	1440396	38	1.16
1675	1442376	31	1.16
1676	1443504	30	1.16
1677	1444826	47	1.16
1678	1446248	39	1.16
1679	1446665	36	1.16
1680	1447374	40	1.16
1681	1451608	33	1.16
1682	1452645	57	1.16
1683	1453696	153	1.16
1684	1455882	46	1.16
1685	1456522	30	1.16
1686	1456652	122	1.16
1687	1456998	37	1.16
1688	1457142	56	1.16
1689	1457448	70	1.16
1690	1459507	36	1.16
1691	1460274	86	1.16
1692	1462326	116	1.16
1693	1462773	37	1.16
1694	1464068	31	1.16
1695	1467358	101	1.16
1696	1469054	35	1.15
1697	1470005	104	1.15
1698	1470469	104	1.15
1699	1470641	34	1.16
1700	1470973	36	1.16
1701	1472703	182	1.16
1702	1473915	33	1.15
1703	1474300	70	1.16
1704	1475464	74	1.15
1705	1475869	61	1.16
1706	1475947	48	1.16
1707	1477083	137	1.16
1708	1478734	44	1.16
1709	1480893	113	1.15
1710	1485945	39	1.15
1711	1486296	30	1.15
1712	1487303	37	1.15
1713	1489769	92	1.15
1714	1491047	44	1.15
1715	1491627	55	1.15
1716	1491928	34	1.15
1717	1493167	164	1.15
1718	1493631	73	1.15
1719	1493796	32	1.15
1720	1494462	90	1.15
1721	1495280	76	1.15
1722	1495308	85	1.15
1723	1495901	126	1.15
1724	1500328	116	1.15
1725	1503893	45	1.15
1726	1504236	98	1.15
1727	1504894	105	1.15
1728	1505308	212	1.15
1729	1505368	134	1.15
1730	1506495	84	1.15
1731	1506877	105	1.15
1732	1507066	30	1.15
1733	1507461	71	1.15
1734	1508046	51	1.15
1735	1508428	33	1.15
1736	1508936	75	1.15
1737	1509181	61	1.15
1738	1510194	71	1.15
1739	1510454	33	1.15
1740	1510843	135	1.15
1741	1511121	41	1.15
1742	1512984	60	1.15
1743	1514015	134	1.15
1744	1515605	30	1.15
1745	1515732	71	1.15
1746	1516622	33	1.15
1747	1517499	103	1.15
1748	1520349	95	1.15
1749	1520376	30	1.15
1750	1521486	32	1.15
1751	1521961	48	1.15
1752	1522556	38	1.15
1753	1522899	32	1.15
1754	1524762	35	1.15
1755	1526072	200	1.15
1756	1526317	47	1.15
1757	1526836	83	1.15
1758	1527026	92	1.15
1759	1528619	38	1.15
1760	1529609	72	1.15
1761	1530529	37	1.15
1762	1530778	35	1.15
1763	1530911	36	1.15
1764	1531184	97	1.15
1765	1531490	52	1.15
1766	1532690	77	1.15
1767	1533629	38	1.15
1768	1533984	47	1.15
1769	1534020	128	1.15
1770	1534107	36	1.15
1771	1534131	110	1.15
1772	1534416	45	1.15
1773	1535276	67	1.15
1774	1535422	88	1.16
1775	1535829	40	1.16
1776	1537517	38	1.16
1777	1539887	47	1.15
1778	1539993	47	1.15
1779	1540042	37	1.16
1780	1542635	50	1.15
1781	1542696	66	1.15
1782	1543893	35	1.15
1783	1543942	38	1.15
1784	1544736	56	1.15
1785	1545531	45	1.15
1786	1545950	30	1.16
1787	1547810	65	1.15
1788	1548273	57	1.15
1789	1550820	45	1.15
1790	1552118	33	1.15
1791	1552529	36	1.15
1792	1553682	37	1.15
1793	1554520	103	1.15
1794	1554563	96	1.15
1795	1557140	61	1.15
1796	1558550	31	1.15
1797	1558989	101	1.15
1798	1559024	36	1.15
1799	1559476	64	1.15
1800	1562154	54	1.15
1801	1562245	37	1.15
1802	1565364	58	1.15
1803	1565586	156	1.15
1804	1565849	34	1.15
1805	1566744	30	1.15
1806	1570576	72	1.15
1807	1571826	77	1.15
1808	1572859	49	1.15
1809	1572993	95	1.15
1810	1573165	153	1.15
1811	1573280	56	1.15
1812	1574349	34	1.15
1813	1575502	47	1.15
1814	1575763	30	1.15
1815	1575890	54	1.15
1816	1578599	95	1.15
1817	1581226	357	1.15
1818	1581805	48	1.15
1819	1581955	231	1.15
1820	1583197	55	1.15
1821	1583314	30	1.15
1822	1583631	65	1.15
1823	1584252	32	1.15
1824	1584338	36	1.15
1825	1584420	30	1.15
1826	1585214	39	1.15
1827	1585754	64	1.15
1828	1587433	96	1.15
1829	1587745	82	1.15
1830	1588588	99	1.15
1831	1593718	43	1.15
1832	1593752	85	1.15
1833	1595007	228	1.15
1834	1595350	176	1.15
1835	1596136	34	1.15
1836	1597820	34	1.15
1837	1599239	96	1.15
1838	1601009	136	1.15
1839	1601544	65	1.15
1840	1601707	73	1.15
1841	1602623	31	1.15
1842	1607604	50	1.15
1843	1607869	110	1.15
1844	1608011	76	1.15
1845	1609484	46	1.15
1846	1609872	35	1.15
1847	1610685	33	1.15
1848	1611354	38	1.15
1849	1611483	46	1.15
1850	1612936	34	1.15
1851	1612991	69	1.15
1852	1614370	49	1.15
1853	1614516	34	1.15
1854	1616073	43	1.15
1855	1616632	37	1.15
1856	1616781	43	1.15
1857	1616883	100	1.15
1858	1616937	32	1.15
1859	1617247	34	1.15
1860	1619025	46	1.15
1861	1620230	30	1.15
1862	1620479	47	1.15
1863	1621308	99	1.15
1864	1621977	83	1.15
1865	1622714	66	1.15
1866	1623113	30	1.15
1867	1623923	42	1.15
1868	1624991	79	1.15
1869	1625487	32	1.15
1870	1625781	97	1.15
1871	1626956	30	1.15
1872	1628748	37	1.15
1873	1628800	35	1.15
1874	1630465	46	1.15
1875	1631015	66	1.15
1876	1634582	34	1.15
1877	1635399	30	1.15
1878	1636349	68	1.15
1879	1636911	30	1.15
1880	1638838	35	1.15
1881	1639064	48	1.15
1882	1639798	85	1.15
1883	1640373	76	1.15
1884	1640481	38	1.15
1885	1641144	33	1.15
1886	1643449	47	1.15
1887	1643820	106	1.15
1888	1644551	38	1.15
1889	1645669	49	1.15
1890	1645691	36	1.15
1891	1646145	85	1.15
1892	1646747	59	1.15
1893	1647038	35	1.15
1894	1648909	45	1.15
1895	1650338	34	1.15
1896	1650964	38	1.15
1897	1651516	30	1.15
1898	1651831	36	1.15
1899	1653603	54	1.15
1900	1654080	33	1.15
1901	1655434	76	1.15
1902	1657396	49	1.15
1903	1657688	36	1.15
1904	1659743	31	1.15
1905	1661979	106	1.15
1906	1667581	31	1.14
1907	1668963	36	1.14
1908	1669740	40	1.14
1909	1670708	69	1.14
1910	1670800	32	1.14
1911	1671272	162	1.14
1912	1672457	34	1.14
1913	1672690	52	1.14
1914	1672761	42	1.14
1915	1673635	76	1.14
1916	1674213	60	1.14
1917	1675761	70	1.14
1918	1675915	52	1.14
1919	1676328	38	1.14
1920	1677075	31	1.14
1921	1677625	39	1.15
1922	1678134	49	1.15
1923	1680585	197	1.14
1924	1680719	44	1.14
1925	1681118	31	1.15
1926	1681481	36	1.15
1927	1682665	93	1.15
1928	1685350	66	1.14
1929	1685428	56	1.14
1930	1686548	58	1.14
1931	1688585	48	1.14
1932	1688833	53	1.14
1933	1690582	40	1.14
1934	1691142	66	1.14
1935	1692205	121	1.14
1936	1692650	37	1.14
1937	1692749	63	1.14
1938	1693152	42	1.14
1939	1693980	53	1.14
1940	1693998	87	1.15
1941	1695178	38	1.15
1942	1696174	36	1.14
1943	1698066	79	1.14
1944	1698747	36	1.14
1945	1699148	203	1.14
1946	1699591	37	1.14
1947	1699696	37	1.15
1948	1700324	49	1.15
1949	1701010	46	1.15
1950	1701092	39	1.15
1951	1702188	51	1.15
1952	1702454	42	1.15
1953	1703330	49	1.15
1954	1704071	32	1.15
1955	1704678	225	1.15
1956	1707200	31	1.15
1957	1707361	35	1.15
1958	1707708	31	1.15
1959	1708177	49	1.15
1960	1708513	40	1.15
1961	1710030	41	1.15
1962	1711389	80	1.15
1963	1711764	48	1.15
1964	1713201	70	1.15
1965	1713821	69	1.15
1966	1714919	37	1.15
1967	1715522	30	1.15
1968	1717053	76	1.15
1969	1717590	82	1.15
1970	1718049	147	1.15
1971	1718625	30	1.15
1972	1718676	34	1.15
1973	1719885	38	1.15
1974	1720993	31	1.15
1975	1721411	53	1.15
1976	1722479	158	1.15
1977	1723905	32	1.15
1978	1724360	36	1.15
1979	1725092	35	1.15
1980	1726740	36	1.15
1981	1727532	134	1.15
1982	1729634	55	1.15
1983	1729729	68	1.15
1984	1730395	36	1.15
1985	1730590	35	1.15
1986	1731190	54	1.15
1987	1731327	59	1.15
1988	1731782	32	1.15
1989	1731951	54	1.15
1990	1733721	34	1.15
1991	1733899	67	1.15
1992	1734014	183	1.15
1993	1734233	67	1.15
1994	1735037	30	1.15
1995	1735684	84	1.15
1996	1735876	47	1.15
1997	1736219	147	1.15
1998	1736716	30	1.15
1999	1736901	55	1.15
2000	1738165	37	1.15
2001	1738203	86	1.15
2002	1738543	53	1.15
2003	1738835	87	1.15
2004	1739301	62	1.15
2005	1740070	52	1.15
2006	1741272	47	1.15
2007	1742056	33	1.15
2008	1742166	31	1.15
2009	1742480	32	1.15
2010	1743297	40	1.15
2011	1744594	92	1.15
2012	1745654	94	1.15
2013	1745811	45	1.15
2014	1746484	62	1.15
2015	1747076	32	1.15
2016	1747352	35	1.15
2017	1747615	118	1.15
2018	1747817	36	1.15
2019	1748481	33	1.15
2020	1748500	49	1.16
2021	1749907	157	1.15
2022	1750053	62	1.16
2023	1750562	30	1.16
2024	1751105	33	1.16
2025	1752170	62	1.16
2026	1752739	56	1.16
2027	1753459	35	1.16
2028	1754443	37	1.16
2029	1754549	36	1.16
2030	1754608	72	1.16
2031	1755409	34	1.16
2032	1756330	41	1.16
2033	1756432	40	1.16
2034	1757699	68	1.16
2035	1758925	34	1.16
2036	1759376	33	1.16
2037	1760028	46	1.16
2038	1760305	31	1.16
2039	1760645	34	1.16
2040	1761458	83	1.16
2041	1762354	36	1.16
2042	1762631	45	1.16
2043	1763283	34	1.16
2044	1763922	78	1.16
2045	1764215	134	1.16
2046	1764832	72	1.16
2047	1765033	50	1.16
2048	1765199	84	1.16
2049	1767038	44	1.16
2050	1767805	87	1.16
2051	1768662	114	1.16
2052	1768831	96	1.16
2053	1769034	52	1.16
2054	1770715	36	1.16
2055	1772866	55	1.16
2056	1772901	34	1.16
2057	1773662	33	1.16
2058	1774572	54	1.16
2059	1777735	47	1.16
2060	1777784	44	1.16
2061	1778429	89	1.16
2062	1778808	40	1.16
2063	1778930	50	1.16
2064	1779150	35	1.16
2065	1779766	53	1.16
2066	1780265	39	1.16
2067	1780358	98	1.16
2068	1782315	60	1.16
2069	1783594	36	1.16
2070	1784653	42	1.16
2071	1784857	32	1.16
2072	1786088	44	1.16
2073	1786121	46	1.16
2074	1786141	53	1.16
2075	1787505	203	1.16
2076	1788251	53	1.16
2077	1789547	77	1.16
2078	1791618	54	1.16
2079	1792428	37	1.16
2080	1792890	53	1.16
2081	1793360	135	1.16
2082	1795587	52	1.16
2083	1795762	39	1.16
2084	1796020	33	1.16
2085	1797019	38	1.16
2086	1798731	55	1.16
2087	1801268	48	1.16
2088	1801466	209	1.16
2089	1801888	33	1.16
2090	1803075	30	1.16
2091	1803183	145	1.16
2092	1804267	36	1.16
2093	1804414	38	1.16
2094	1805378	90	1.16
2095	1806019	35	1.16
2096	1806225	40	1.16
2097	1807787	78	1.16
2098	1808264	50	1.16
2099	1809406	38	1.16
2100	1809454	88	1.16
2101	1810309	46	1.16
2102	1812041	35	1.16
2103	1812454	36	1.16
2104	1813506	35	1.16
2105	1813976	206	1.16
2106	1815223	49	1.16
2107	1817081	32	1.16
2108	1817678	48	1.16
2109	1818822	35	1.16
2110	1818869	34	1.16
2111	1819007	87	1.16
2112	1819064	68	1.16
2113	1819610	46	1.16
2114	1819943	50	1.16
2115	1820239	44	1.16
2116	1821337	110	1.16
2117	1821733	186	1.16
2118	1825201	35	1.16
2119	1826181	54	1.16
2120	1827122	49	1.16
2121	1828450	46	1.16
2122	1829321	165	1.16
2123	1829907	37	1.16
2124	1831384	43	1.16
2125	1832937	69	1.16
2126	1834005	31	1.16
2127	1834216	31	1.16
2128	1835543	42	1.16
2129	1836393	90	1.16
2130	1837677	34	1.16
2131	1837950	52	1.16
2132	1838357	37	1.16
2133	1839463	40	1.16
2134	1840115	35	1.16
2135	1841309	83	1.16
2136	1841669	46	1.16
2137	1842493	48	1.16
2138	1843553	142	1.16
2139	1843578	42	1.16
2140	1843803	229	1.16
2141	1844335	31	1.16
2142	1844361	56	1.16
2143	1844904	33	1.16
2144	1846662	36	1.16
2145	1847493	32	1.16
2146	1849062	100	1.16
2147	1849098	35	1.16
2148	1851727	70	1.16
2149	1852283	37	1.16
2150	1854055	38	1.16
2151	1854335	30	1.16
2152	1854556	43	1.16
2153	1857541	48	1.16
2154	1861036	44	1.16
2155	1861571	33	1.16
2156	1862120	76	1.16
2157	1870576	80	1.15
2158	1871749	42	1.15
2159	1872674	117	1.15
2160	1873148	32	1.15
2161	1874127	140	1.15
2162	1874981	48	1.15
2163	1875320	166	1.15
2164	1877655	34	1.15
2165	1878066	32	1.15
2166	1879157	41	1.15
2167	1879898	83	1.15
2168	1881233	31	1.15
2169	1881273	67	1.15
2170	1881878	84	1.15
2171	1882833	49	1.15
2172	1882877	37	1.15
2173	1883888	69	1.15
2174	1884783	55	1.15
2175	1884925	130	1.15
2176	1885351	41	1.15
2177	1885897	49	1.15
2178	1885939	46	1.15
2179	1886137	43	1.16
2180	1886634	78	1.16
2181	1886778	169	1.16
2182	1887341	67	1.16
2183	1887738	42	1.16
2184	1888905	33	1.16
2185	1889651	60	1.16
2186	1890277	63	1.16
2187	1891067	61	1.16
2188	1891774	117	1.16
2189	1893417	32	1.16
2190	1895046	43	1.16
2191	1898745	123	1.15
2192	1898992	34	1.15
2193	1901055	132	1.15
2194	1901905	96	1.15
2195	1902901	47	1.15
2196	1904842	56	1.15
2197	1904952	61	1.15
2198	1905380	47	1.15
2199	1905467	131	1.15
2200	1907240	71	1.15
2201	1909336	103	1.15
2202	1909756	76	1.15
2203	1911228	85	1.15
2204	1912814	53	1.15
2205	1912987	31	1.15
2206	1913959	34	1.15
2207	1914829	45	1.15
2208	1915159	35	1.15
2209	1915943	40	1.15
2210	1919494	31	1.15
2211	1919611	36	1.15
2212	1920223	82	1.15
2213	1920815	49	1.15
2214	1922491	32	1.15
2215	1924824	76	1.15
2216	1925782	65	1.15
2217	1926587	107	1.15
2218	1926761	35	1.15
2219	1927936	35	1.15
2220	1928134	43	1.15
2221	1929392	99	1.15
2222	1929917	31	1.15
2223	1930073	36	1.15
2224	1930898	41	1.15
2225	1930989	43	1.15
2226	1931409	103	1.15
2227	1931584	30	1.15
2228	1931919	88	1.15
2229	1932800	163	1.15
2230	1934006	41	1.15
2231	1935295	35	1.15
2232	1937692	38	1.15
2233	1938471	39	1.15
2234	1938923	107	1.15
2235	1940649	37	1.15
2236	1943444	30	1.15
2237	1945540	48	1.15
2238	1946544	123	1.15
2239	1950878	35	1.15
2240	1951036	214	1.15
2241	1951376	133	1.15
2242	1951539	40	1.15
